id,category_id,gender_id,name,description,image,front_image,back_image,mask_image,rarity,effects,story_notes
194,16,2,Sovereign of the Abyssos Daemonium,"It is believed that anyone who wears this crown will be able to summon Felkyn, the god. To this day, no one knows who made it and what it is made of.",https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/LARGE FULL FACIAL CROWN/IMG_2236-m.webp,,,,legendary,,
195,16,2,Waldgeist Krone,"The crown is worn by Sharian Aelrindel, the King of the Fairies in the forest where the Leaf Temple is situated. It possesses the secret magic of the forest and makes its wearer resistant to attacks from stone-made weapons.",https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/LARGE FULL FACIAL CROWN/IMG_2245-m.webp,,,,legendary,,
196,16,2,Nocturnus Terror,legendary dark helmet,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/LARGE FULL FACIAL CROWN/IMG_2252-m.webp,,,,legendary,,
197,17,2,Acolyte Visage (Female),The mask of the lower-ranked members of The Order during ceremonies to avoid recognition,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/MASK/IMG_1109-m.webp,,,,rare,,
198,17,1,Acolyte Visage (Male),The mask of the lower-ranked members of The Order during ceremonies to avoid recognition,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/MASK/IMG_1112-f.webp,,,,rare,,
199,17,2,Serpentine Face Mask,"A mysterious mask. Its origins are unknown. Its purpose, too, remains a mystery.",https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/MASK/IMG_2247-m.webp,,,,rare,,
200,18,2,Silentium Mask,Mouth masks often used by knights who do not wish to reveal their identities. Also used by ninjas.,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/MOUTH MASK/CROSSFURY-m.webp,,,,legendary,increased stealth,
201,18,2,Duck Beak Mask,monster mouth guard,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/MOUTH MASK/IMG_3763-m.webp,,,,epic,,
202,18,2,Dragonbreath Chin Guard,"This chin guard is typically worn by blacksmiths to protect their chin while crafting weapons, but some knights have begun popularizing it in combat tournaments.",https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/MOUTH MASK/IRONJAW-m.webp,,,,rare,,
203,18,2,Anti Plaguebringer,Mouth masks exclusively worn by 'gatekeepers' of dungeons filled with Hatchy capable of emitting poison. Used as a sign for novice Hatchy hunters that the dungeon is filled with deadly toxins.,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/MOUTH MASK/MOBDOCTOR-m.webp,,,,common,,
204,18,2,Agrucium Mask,Modern mouth mask commonly used by Hatchy hunters in dense forests. Aids in camouflage within the forest.,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/MOUTH MASK/PERCIASH-m.webp,,,,epic,increased stealth,
205,18,2,Muzzle of the Ghost,"It is believed that the spirits of the warriors continue to scream in pain after death, so this mask is made to cover the mouths of the bodies of the warriors. However, since that legend is no longer popular, these mouth masks are now widely used by warriors and Hatchy hunters.",https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/MOUTH MASK/RAGE ONI-m.webp,,,,legendary,,
206,18,2,Sandcurse Mask,Mouth mask used by ninjas who typically operate in sandy and rocky areas. Allows the wearer to breathe comfortably even during sandstorms.,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/MOUTH MASK/RAPTORATUS-m.webp,,,,rare,"increased stealth, resistance to blind",
207,18,2,Hegralt Patch,Accessories worn on the nose and chin. Famous in the southern mainland.,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/MOUTH MASK/THE DETERRENT-m.webp,,,,common,,
208,18,2,Costume Blade,Costume Headgear worn at parties,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/MOUTH MASK/ZECRET-m.webp,,,,epic,,
209,19,2,Sky Wings Shoulderplates,"If used near a temple (any temple), this shoulder armor will automatically make the arms feel lighter and more free when swinging a weapon.",https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/IMG_0981-m.webp,,,,epic,,
210,19,2,Icicle Shoulderplates,Shoulderplates that are suitable for use alongside water-element armor or armor equipped with ice magic cards.,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/IMG_0982-m.webp,,,,epic,,
211,19,2,Yellow River Shoulderplates,This shoulder armor is highly appealing to beauty enthusiasts due to its vibrant yellow color. It's sturdy and reasonably priced.,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/IMG_0983-m.webp,,,,legendary,,
212,19,2,Indigo Diviner Shoulderplates,"Used by knights with high-energy magic weapons, as this shoulder armor stores powerful energy.",https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/IMG_0984-m.webp,,,,legendary,,
213,19,2,Nebular Protectors,"Unbelievably light yet durable, its made from an unknown material, not from this world",https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/IMG_0985-m.webp,,,,legendary,,
214,19,2,Chivalric Shoulderplates,The wearer of this shoulder armor is synonymous with someone who is steadfast in knightly values.,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/IMG_0986-m.webp,,,,epic,,
215,19,2,Epaulets of the Red Valley,"Shoulder guards worn by high-ranking individuals in Chambra Temple. Believe it or not, those seemingly dense feathers are made from plants.",https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/IMG_0987-m.webp,,,,epic,,Chambra Temple
216,19,2,Bluewave Brigand Shoulderplates,"Although its name may seem ""evil,"" many fighters from various backgrounds wear these shoulder plates. They are suitable for use when sailing the seas.",https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/IMG_0988-m.webp,,,,epic,,
217,19,2,Jadu Jars,Shoulder guards that provide protection against poison and potion attacks.,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/IMG_0989-m.webp,,,,epic,,
218,19,2,Trainee's Pauldrons,Light Element training armor commonly used for combat training and sparring for its light-weight and durability,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/IMG_0990-m.webp,,,,common,,
219,19,2,Nimbus Nighthawk Shoulderplates,"Inspired by dragon tales, this shoulder armor is given a unique name to battle dragons in legend.",https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/IMG_0991-m.webp,,,,epic,,
220,19,2,Emberstorm Shoulder Guards,"A simple yet well crafted armor, sturdy and reliable",https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/IMG_0992-m.webp,,,,rare,resistance to physical damage,Hatchy Templar
221,19,2,Unyielding Shoulderplates,Shoulder armor made of metal and a mixture of stones with hardness levels surpassing those of common stones.,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/IMG_0993-m.webp,,,,common,,
222,19,2,Ironstorm Shoulder Guards,"There is a legend that says this shoulder armor was once tested to be struck by a magical sword with tremendous energy, yet it remained unscathed.",https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/IMG_0994-m.webp,,,,rare,,
223,19,2,Luminous Verdant Shoulderplates,"Strong and sturdy, this shoulder armor is widely available in the market. The inclusion of small horn variations taken from the body of Hatchy Blitzard makes its price expensive. It is used by a noble knight named Luminous.",https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/IMG_0995-m.webp,,,,epic,,1. Luminous 2.Hatchy Blitzard
224,19,1,Heraldic Knight's Shoulderplates,"These shoulder plates are specifically designed for use by knights. If used by anyone other than a knight, the true energy will not arise.",https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/IMG_0996-f.webp,,,,epic,,
225,19,1,Regalia of the Golden Realm,"One of the rare artifacts, the golden regalia, is the main material of this shoulder armor, making it one of the sought-after items by many, including heavyweight criminals. It harbors mysterious power.",https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/IMG_0997-f.webp,,,,rare,,
226,19,1,Ornamental Golden-Fang Shoulder Guard,"Displaying elegance, many are deceived by its seemingly useless form in battle, although for those in the know, these Shoulder Guards falls under the category of ""Dangerous Goods""",https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/IMG_0998-f.webp,,,,epic,increased light power,
227,19,1,Knight's Legacy Protector,"Similar to some other knight shoulder armors, but this shoulder armor is more popular in the Holy Badlands.",https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/IMG_0999-f.webp,,,,legendary,,Holy Baldlands
228,19,1,Ethermesh Shoulder Armor,"This shoulder armor is rarely used for combat, as it's typically worn by guards of goods. However, its durability is noteworthy.",https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/IMG_1001-f.webp,,,,common,,
229,19,1,Tectonic Templar Shoulderplates,"Enhancing resilience against earth-element attacks and capable of signaling impending earthquakes, this shoulder armor is popular in earthquake-prone areas.",https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/IMG_1002-f.webp,,,,legendary,,
230,19,1,Shoulder Guards of the Minotorch,"Made from pure steel and adorned with Minotorch feathers as decoration, this shoulder armor is sold at a high price in the market.",https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/IMG_1003-f.webp,,,,epic,,monster Minotorch
231,19,1,Chelong Zeto,"Used by low-class warriors and sometimes also worn by civilians preparing for battle. Besides its white color resembling rice, rice is also considered a commoner's food.",https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/IMG_1004-f.webp,,,,epic,,
232,19,1,Eala Aghiad,"Commonly used by female knights, but also often utilized by witches if deemed necessary. It enables hand regeneration when injured because it is mixed with wings from Hatchy Pixelite.",https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/IMG_1005-f.webp,,,,epic,,
233,19,1,Ancient Crystal Ranger Shoulderplates,The legendary shoulder armor reportedly worn by the Ancient Water Temple guards,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/IMG_1006-f.webp,,,,legendary,,
234,19,1,Albian,"Light-element shoulder armor, increasing resistance against Light attacks.",https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/IMG_1007-f.webp,,,,epic,Resistance to light,
235,19,2,Captain's Heavy Shoulder Guard,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/IMG_1618-m.webp,,,,legendary,,
236,19,2,Bleves Tenabres,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/IMG_1626-m.webp,,,,legendary,,
237,19,2,Darkheart Shoulder Guard,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/IMG_1628-m.webp,,,,epic,,
238,19,2,Nightmare Bronze Shoulder Plate,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/IMG_1631-m.webp,,,,legendary,,
239,19,2,Demonplate Shoulder Guard,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/IMG_1633-m.webp,,,,rare,,
240,19,2,Champions guard,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/IMG_1635-m.webp,,,,epic,,
241,19,2,Divine Solo Shoulder Guard,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/IMG_1637-m.webp,,,,legendary,,
242,19,2,Sentinels Pauldron,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/IMG_1639-m.webp,,,,rare,,
243,19,2,Adventurers Shoulder Guard,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/IMG_1641-m.webp,,,,common,,
244,19,1,IMG_1647,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/IMG_1647-f.webp,,,,,,
245,19,1,IMG_1662,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/IMG_1662-f.webp,,,,,,
246,19,1,Feathered Shoulder Guard,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/IMG_1667-f.webp,,,,epic,,
247,19,1,Shoulderguard of the pumpkin king F,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/IMG_1671-f.webp,,,,legendary,,
248,19,1,Stryders Guard,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/IMG_1672-f.webp,,,,epic,,
249,19,1,Crystal of the dawn,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/IMG_1674-f.webp,,,,rare,,
250,19,1,Vasukani Defenders,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/IMG_1676-f.webp,,,,epic,,
251,19,1,Shoulderguards of the Magus,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/IMG_2198-f.webp,,,,legendary,,
252,19,1,Northerners Cloak F,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/IMG_2201-f.webp,,,,legendary,,
253,19,2,Heavy Pauldrons,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/IMG_2204-m.webp,,,,legendary,,
254,19,2,Golden Hatchy Shoulder Protector,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/IMG_2206-m.webp,,,,legendary,,
255,19,2,Northerners Cloak M,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/IMG_2642-m.webp,,,,legendary,,
256,19,1,Bleves Tenabres,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/IMG_2651-f.webp,,,,legendary,,
257,19,1,Darkheart Shoulder Guard,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/IMG_2655-f.webp,,,,epic,,
258,19,1,Demonplate Shoulder Guard,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/IMG_2657-f.webp,,,,rare,,
259,19,1,Nightmare Bronze Shoulder Plate,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/IMG_2660-f.webp,,,,legendary,,
260,19,1,Waypoint Shoulder Plate F,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/IMG_3134-f.webp,,,,legendary,,
261,19,2,Waypoint Shoulder Plate M,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/IMG_3136-m.webp,,,,legendary,,
262,1,,aura1,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/AURA/aura1-u.png,,,,,,
263,1,,aura2,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/AURA/aura2-u.png,,,,,,
264,1,,aura3,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/AURA/aura3-u.png,,,,,,
265,1,,aura4,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/AURA/aura4-u.png,,,,,,
266,1,,aura5,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/AURA/aura5-u.png,,,,,,
267,1,,aura6,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/AURA/aura6-u.png,,,,,,
268,1,,Curse Aura,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/AURA/IMG_2785-u.png,,,,epic,,
269,1,,Warrior Aura,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/AURA/IMG_3422-u.png,,,,rare,,
270,1,,Atrocity Aura,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/AURA/IMG_3423-u.png,,,,legendary,,
271,1,,Aggressive Aura,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/AURA/IMG_3424-u.png,,,,epic,,
272,1,,Berserk Aura,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/AURA/IMG_3425-u.png,,,,epic,,
273,1,,IMG_3426,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/AURA/IMG_3426-u.png,,,,,,
274,2,1,Demonplate Chains (Female),,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BACK ACCESSORIES/Demonplate Chains (Female)-f-set35.png,,,,rare,,
275,2,2,Demonplate Chains (Male),,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BACK ACCESSORIES/Demonplate Chains (Male)-m-set36.png,,,,rare,,
276,2,,Wraithaxe,An axe said to be able to cut shadows.,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BACK ACCESSORIES/IMG_3401-u.png,,,,epic,,
277,2,,Starry Halberd,"A golden spear with not just one, but seven spearheads. It can be used to pierce and simultaneously tear the skin of opponents.",https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BACK ACCESSORIES/IMG_3402-u.png,,,,epic,,
278,2,,Misery Dark Serpent,Mid-tier sword used as a secondary weapon by ninjas.,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BACK ACCESSORIES/IMG_3403-u.png,,,,epic,,
279,2,,Erosion Staff,"A dangerous magic staff that can only be used for malevolent purposes, specifically to cause natural disasters. Only a chosen wielder can activate its power.",https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BACK ACCESSORIES/IMG_3404-u.png,,,,epic,,
280,2,2,Quartz Yucca,"A rare yucca leaf that grows on quartz rocks. It is often used by knights who hunt in dark places. With this accessory, they don't have to fear losing their way because of its glowing green light in the dark.",https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BACK ACCESSORIES/IMG_3754-m-set26.png,,,,epic,,
281,2,2,Seaborn Carapace (Rear View),A shell taken from the defeated Hatchy Speartle.,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BACK ACCESSORIES/IMG_3759-m-set28.png,,,,epic,,
282,2,,Aximo,"A diminutive axe of reserve, adorned with a touch of elegance on its metal edge, designed to please the eye.",https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BACK ACCESSORIES/IMG_3868-u.png,,,,rare,,
283,2,,Vigilia Backshield,A backshield placed on the back is usually worn by ordinary soldiers.,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BACK ACCESSORIES/IMG_3869-u.png,,,,rare,,
284,2,,Crux,"A conventional sword with a curved quillon, characterized by its elegant simplicity.",https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BACK ACCESSORIES/IMG_3870-u.png,,,,rare,,
285,2,,Rigor Backshield,"A lighter and more flexible backshield, surpassing the Vigilia Backshield in its agility, yet commanding a slightly higher price.",https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BACK ACCESSORIES/IMG_3871-u.png,,,,rare,,
286,2,,Fiery Reaper,Fiery scythe gained after spiritbonding with Scythepaw,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BACK ACCESSORIES/Schyte-u.png,,,,epic,,Hatchy Scythepaw
287,2,,Seaborn Carapace,A shell taken from the defeated Hatchy Speartle.,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BACK ACCESSORIES/Shell-u.png,,,,epic,,Hatchy Speartle
288,2,,Candlekin Head Shield,"A head taken from the defeated Hatchy Candlekin, slightly modified to become a shield.",https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BACK ACCESSORIES/Shield-u.png,,,,epic,,Hatchy Candlekin
289,2,,Green Gladius,"An accessory taken from the defeated Hatchy Carathorn, slightly modified to become an additional weapon for protecting the back.",https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BACK ACCESSORIES/Spike-u.png,,,,epic,,
290,2,,Hypnos Staff,A magic staff taken from the defeated Hatchy Hypnoshade.,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BACK ACCESSORIES/Staff-u.png,,,,epic,,
291,2,,Ephises,A sword taken from the defeated Hatchy Emberslash.,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BACK ACCESSORIES/Sword-u.png,,,,epic,,Hatchy Emberslash
292,2,,Sixsoul Tail,A tail taken from the defeated Hatchy Seraph.,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BACK ACCESSORIES/Tail-u.png,,,,epic,,Hatchy Seraph
293,2,,Entwined Hand Tendril,An accessory taken from the defeated Hatchy Mancia.,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BACK ACCESSORIES/Tendril-u.png,,,,epic,,
294,2,,Courageuse Totem,A totem taken from the defeated Hatchy Tronk.,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BACK ACCESSORIES/Totem-u.png,,,,epic,,Hatchy Tronk
295,3,,Chivalry Orange,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BACKGROUND/Chivalry Orange-u.png,,,,common,,
296,3,,Courage Yellow,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BACKGROUND/Courage Yellow-u.png,,,,common,,
297,3,,Enigmatic Red,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BACKGROUND/Enigmatic Red-u.png,,,,common,,
298,3,,FLAT COLOR,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BACKGROUND/FLAT COLOR,,,,,,
299,3,,Heroism Orange,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BACKGROUND/Heroism Orange-u.png,,,,common,,
300,3,,Magical Purple,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BACKGROUND/Magical Purple-u.png,,,,common,,
301,3,,Prudence Lime,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BACKGROUND/Prudence Lime-u.png,,,,common,,
302,3,,SCENERY BACKGROUND,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BACKGROUND/SCENERY BACKGROUND,,,,,,
303,3,,Spiritual Blue,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BACKGROUND/Spiritual Blue-u.png,,,,common,,
304,4,1,Auxilus Stormwing Doom Mail,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BODY ARMOR/abyssal Auxilus Stormwing plate-f-front-set4a.png,,,,epic,,
305,4,1,abyssal Crimson Spellbreaker plate,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BODY ARMOR/abyssal Crimson Spellbreaker plate-f-front-set6a.png,,,,epic,,
306,4,2,Abyssal Emberstorm Armor Plate,"Emberstorm Armor infused with abyssal elements, as a abyssal-element magic card has been permanently embedded within it.",https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BODY ARMOR/abyssal Emberstorm Armor plate-m-front-set11a.png,,,,epic,,
307,4,2,abyssal Legion Armor plate,Iron Legion Guard enhanced with abyssal elements. Ideal for novices who have already recognized the advantages of abyssal elements.,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BODY ARMOR/abyssal Legion Armor plate-m-front-set30a.png,,,,epic,,
308,4,2,Abyssal Lepirox Valor,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BODY ARMOR/abyssal Lepirox Valor plate-m-front-set33a.png,,,,rare,,
309,4,1,abyssal Luminous Sea Armor plate,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BODY ARMOR/abyssal Luminous Sea Armor plate-f-front-set34a.png,,,,epic,,
310,4,2,Abyssal Trainee's Plate,common training garment imbued with its own sensing crystal on the chest that flickers when the wearer runs out of Mana.,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BODY ARMOR/abyssal Merimora plate-m-front-set37a.png,,,,epic,,
311,4,1,abyssal Vasukani Pride plate,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BODY ARMOR/abyssal Vasukani Pride plate-f-front-set55a.png,,,,epic,,
312,4,2,abyssal Vovelgoth plate,"Forged in the depths of the abyss, the Vovelgoth Armor channels the ancient and unfathomable power of the deep. In the hands of Akwar, it is both a blessing and a force of unimaginable power for the nation.",https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BODY ARMOR/abyssal Vovelgoth plate-m-front-set56a.png,,,,epic,,
313,4,1,Auxilus Stormwing Venomous Mail,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BODY ARMOR/dark Auxilus Stormwing plate-f-front-set4d.png,,,,rare,,
314,4,1,dark Crimson Spellbreaker plate,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BODY ARMOR/dark Crimson Spellbreaker plate-f-front-set6d.png,,,,rare,,
315,4,2,Dark Emberstorm Armor Plate,"Emberstorm Armor infused with dark elements, as a dark-element magic card has been permanently embedded within it.",https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BODY ARMOR/dark Emberstorm Armor plate-m-front-set11d.png,,,,epic,,
316,4,2,dark Legion Armor plate,Iron Legion Guard enhanced with dark elements. Ideal for novices who have already recognized the advantages of dark elements.,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BODY ARMOR/dark Legion Armor plate-m-front-set30d.png,,,,rare,,
317,4,2,Dark Lepirox Valor,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BODY ARMOR/dark Lepirox Valor plate-m-front-set33d.png,,,,rare,,
318,4,1,dark Luminous Sea Armor plate,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BODY ARMOR/dark Luminous Sea Armor plate-f-front-set34d.png,,,,rare,,
319,4,2,Dark Trainee's Plate,common training garment imbued with its own sensing crystal on the chest that flickers when the wearer runs out of Mana.,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BODY ARMOR/dark Merimora plate-m-front-set37d.png,,,,epic,,
320,4,1,dark Vasukani Pride plate,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BODY ARMOR/dark Vasukani Pride plate-f-front-set55d.png,,,,rare,,
321,4,2,dark Vovelgoth plate,"Forged in the shadowed realm of darkness, the Vovelgoth Armor channels the relentless power of the night. In the hands of Akwar, it is both a blessing and a force of unimaginable power for the nation.",https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BODY ARMOR/dark Vovelgoth plate-m-front-set56d.png,,,,rare,,
322,4,1,Auxilus Stormwing Ember Mail,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BODY ARMOR/fire Auxilus Stormwing plate-f-front-set4f.png,,,,common,,
323,4,1,fire Crimson Spellbreaker plate,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BODY ARMOR/fire Crimson Spellbreaker plate-f-front-set6f.png,,,,common,,
324,4,2,Fire Emberstorm Armor Plate,"Emberstorm Armor infused with fire elements, as a fire-element magic card has been permanently embedded within it.",https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BODY ARMOR/fire Emberstorm Armor plate-m-front-set11f.png,,,,epic,,
325,4,2,fire Legion Armor plate,Iron Legion Guard enhanced with fire elements. Ideal for novices who have already recognized the advantages of fire elements.,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BODY ARMOR/fire Legion Armor plate-m-front-set30f.png,,,,rare,,
326,4,2,Fire Lepirox Valor,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BODY ARMOR/fire Lepirox Valor plate-m-front-set33f.png,,,,rare,,
327,4,1,fire Luminous Sea Armor plate,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BODY ARMOR/fire Luminous Sea Armor plate-f-front-set34f.png,,,,common,,
